311304,290482
49163,190599
73770,56289
196657,73898
196657,124392
106548,127915
131133,296733
254039,92770
57438,76313
254053,186388
204917,141307
163975,27632
73898,376740
155855,392216
164059,310012
57569,234395
286967,236416
368893,299238
172334,294777
90415,200145
131384,386593
115012,205158
329,47849
335,39227
205158,115012
262505,116267
24947,17637
278902,325377
328072,355114
422,209403
344495,24017
287176,66220
156113,138565
98799,225607
49650,134662
344584,84052
74260,169849
164381,77202
164381,382380
254506,183980
41516,248412
311855,327048
107080,190599
49737,320483
205384,52394
385608,12308
393809,98799
221780,27750
197216,267453
303715,306930
336514,141806
164483,266408
352898,73301
213647,141806
66220,287176
156334,185067
328396,265025
115407,239556
25304,299238
213751,311855
246518,187646
17150,75902
271130,175829
205625,278064
336758,105591
123787,116577
50069,107896
279445,192227
58269,354603
17324,169731
25517,312715
312272,309054
246741,383493
164828,195743
320483,49737
148496,250317
336921,239150
336921,364187
312357,185067
304177,224928
230450,168111
9267,333115
74806,298350
91238,79038
230512,169849
156792,199225
58508,167751
279713,307438
222413,333389
222413,358668
386254,54045
386254,188180
17615,289174
222431,5282
17637,39227
156906,376123
74987,321491
165106,34431
99618,400530
222523,150689
206148,143515
165199,384063
288087,128546
255321,316302
107896,50069
107898,277387
157062,7692
394633,105591
312715,25517
370088,171681
173513,354897
124392,10066
124392,196657
370180,333389
370180,358668
239113,68729
157197,330469
280078,186388
378385,205625
386593,131384
116265,251643
345642,36389
116267,262505
312877,194678
239150,336921
362030,219596
190000,366876
394811,124861
17980,84052
42565,103195
34431,151326
321165,218758
296620,150689
124607,184221
239299,134060
9927,7769
100044,92770
116476,10066
165632,167751
370432,62012
304898,177391
50952,382726
337672,310012
108311,163115
296733,131133
296733,389015
149301,334465
91973,333096
10066,124392
108371,11265
395103,92608
116577,123787
378724,265599
18280,71753
378736,49737
239493,18280
182158,257270
280464,56289
198551,141544
354229,278064
133047,269993
264121,137830
124861,248545
239556,115407
321491,74987
321491,165954
296918,370650
370650,76635
10212,45522
354276,351556
321513,48737
124906,210098
141307,358879
223247,129445
206900,363927
247862,92770
165954,321491
313415,241474
84052,344584
313428,79287
297057,297165
378977,47849
321651,3642
34934,285986
75902,17150
84096,333115
190599,313901
108696,234490
26791,193429
141492,108926
10428,195743
264385,331984
297165,297057
354528,259011
141544,198551
387306,118554
2317,289887
354603,192205
387374,222523
182575,3642
231729,202103
256309,124906
362809,291562
18747,243111
18747,327048
18747,333840
280893,98197
117059,168111
141640,217509
264528,342075
199000,384063
182642,265886
346491,382702
108926,141492
289174,17615
92608,395103
387542,164483
18903,239493
141806,213647
141806,336514
215553,28453
76313,239299
313901,190599
199225,156792
371261,240928
387651,290482
313928,276302
354897,173513
371289,63422
248412,41516
207453,315321
92770,373200
322148,5684
387693,5282
182895,54045
182895,188180
346774,29514
76475,240410
19143,150349
35548,336514
248545,124861
330469,157197
166637,243111
166637,327048
166637,333840
330481,73898
264973,212334
240410,78441
256804,333096
355114,11504
355114,328072
265016,137830
265025,218758
355145,163975
150349,19143
76635,370650
11106,381668
199543,193335
265079,212334
60292,28256
2954,239493
248721,71753
314268,179865
371624,90415
134060,239299
101312,323077
109521,44274
297937,92770
232404,220948
27632,128546
11265,108371
11265,364187
126017,159830
60508,394633
289887,71254
289887,167983
207971,184568
27750,221780
68729,239113
134273,2317
191625,209079
150689,222523
150689,348203
52394,205384
19676,287176
126189,110420
11504,355114
44274,86716
257270,182158
331002,60888
281856,39227
281856,45061
224519,245149
388366,234395
159003,144239
240928,371261
191805,384063
314688,343529
372049,287176
298350,392791
241014,265886
265599,378724
77202,164381
363927,206900
77254,300122
200145,271130
118231,327155
60888,331002
60911,378736
323077,101312
134662,49650
249353,20475
36389,47947
3642,321651
331324,343872
151116,354897
347728,217509
314964,137830
192091,92770
28256,90415
233058,365674
3693,105876
224884,390663
282232,383067
3706,230512
380544,300022
28301,190599
364187,11265
265886,241014
224928,304177
183980,348203
290482,196576
290482,387651
298682,222523
192205,354603
175827,179049
175829,271130
192227,204372
85735,373200
306923,161502
306923,266215
364267,333840
306930,303715
323329,332287
118554,387306
233243,79038
151326,222523
28453,114440
216872,192205
216893,128119
241474,313415
167751,58508
110420,126189
380762,261216
77661,79287
274299,254039
36737,278902
69512,192205
28560,219949
389015,296733
184221,124607
315321,207453
135100,60508
258001,252541
266215,161502
20475,249353
45061,281856
110601,218899
12308,385608
331800,398474
348203,183980
167983,289887
159803,333808
249925,299274
258130,278902
159830,73074
61579,327196
209038,271130
151696,220948
28820,230512
143515,193429
233638,398149
266408,164483
168111,230450
209079,191625
28879,261330
12496,342073
331984,264385
299238,199225
307438,279713
184568,207971
299274,249925
209178,144645
381248,267453
225607,98799
250185,24459
250185,144092
29057,304898
86401,188238
217509,347728
250316,78441
250316,304177
250317,148496
373200,183980
332241,244017
45522,10212
291311,268123
209403,422
332287,323329
102926,218318
340516,358879
356907,104992
119349,186219
78393,183980
62012,370432
332365,87388
78441,170931
53893,195304
275080,334023
144034,70472
12963,86891
184997,333808
234156,18903
86716,44274
217813,113337
144092,250185
144092,392887
381668,11106
291562,362809
185067,312357
45811,205158
332546,120016
78610,187457
103195,73898
54045,182895
332588,294147
324401,325950
193335,199543
209723,401044
398149,233638
70472,144034
332617,235927
29514,346774
86891,12963
144239,129445
217972,112007
37755,149301
86923,335196
316302,255321
193429,26791
234395,57569
250786,355114
127915,106548
258996,240410
201663,350507
259011,256309
300022,380544
234490,108696
5143,276112
398371,161502
398371,266215
291876,262505
300122,240928
365674,233058
128119,216893
398474,331800
218252,170773
70811,332546
5282,222431
5282,387693
5297,131018
210098,63382
267453,381248
79038,233243
218318,102926
120016,332546
210134,163975
308442,60911
177391,304898
218363,144239
144645,209178
333096,91973
13617,104420
21817,290482
333115,9267
87388,332365
267619,184997
13673,39227
202103,231729
112007,217972
243111,383440
382380,164381
79287,192205
243140,195939
5590,311156
136664,335747
275938,81858
390652,64618
390663,224884
185865,210459
136727,137830
210459,202845
128546,27632
390700,161502
390700,266215
5684,322148
243256,224928
79419,153720
46657,387374
325189,206900
13897,144034
333389,358668
46678,144239
71254,289887
177776,190000
218758,265025
276112,5143
276172,22803
161502,266215
145128,79678
382702,335
251643,116265
325377,278902
169731,17324
382726,50952
218899,110601
169756,171697
79678,145128
309054,312272
276302,313928
104273,141492
268123,291311
186219,119349
169849,74260
235393,252541
63382,210098
399288,260183
63422,371289
325600,210098
104420,13617
333808,159803
333840,364267
186388,398371
55340,113748
342073,12496
342075,264528
71753,399947
301129,129445
260183,399288
383067,282232
202845,210459
194678,312877
153720,79419
260259,385019
334023,275080
186576,23182
350474,221780
358668,333389
194833,73898
22803,276172
366876,190000
276774,84096
350507,201663
244017,332241
244019,92770
194869,290482
39227,335
325950,324401
366925,9267
121184,376123
235927,332617
129445,301129
39335,220948
391611,65490
219596,362030
383440,243111
358879,333115
72179,327188
383493,246741
104992,356907
399947,71753
55907,333840
137830,265016
359031,364267
252541,258001
334465,149301
375437,25517
23182,186576
6802,199543
113337,217813
195304,53893
47849,12308
113396,17324
310012,144645
64261,229117
170773,291876
367386,10212
6955,65031
219949,169849
47947,36389
179049,175827
236416,71753
277387,107898
170931,182158
375733,11265
375733,302099
80842,246518
146383,233058
228312,294147
7131,175829
56289,73770
179198,261216
80907,108371
302099,375733
392216,393809
384063,199000
187457,78610
113748,55340
261211,386593
261216,179198
162916,229117
64618,390652
105590,269993
105591,336758
400530,159803
195743,164828
122030,163115
261330,28879
154871,352202
187646,246518
294147,228312
294147,332588
294170,212509
285986,240928
163115,371261
376123,156906
32064,222523
351556,354276
138565,156113
154951,212334
335196,86923
195939,243140
294254,278064
212334,222523
212334,348203
73074,159830
228723,359031
23935,149301
327048,311855
105876,3693
351642,7781
245149,224519
24017,344495
155101,264121
155101,366925
343529,314688
327155,118231
327157,248721
253433,7692
65031,6955
7692,157062
327188,72179
327196,61579
212509,294170
278064,204372
278064,205625
204372,192227
73301,183980
392791,298350
7769,9927
48737,321513
7781,351642
401044,209723
310935,250786
179865,314268
171681,370088
269993,105590
171697,385019
392887,24459
392887,144092
384739,278902
360173,248545
229117,64261
114440,192205
188180,182895
220948,39335
130848,171681
212780,39335
335662,265886
343872,331324
188238,86401
212818,19143
311156,48737
311156,321513
327544,73898
294777,92770
229243,373200
335747,136664
24459,250185
24459,392887
98197,280893
163734,169849
376740,73898
49067,348203
81858,275938
131018,5297
352202,304177
65485,193335
65490,391611
196576,290482
385019,171697
